PG_Name,Address,Area,Contact,Amenities,Primary_Image_URL,All_Image_URLs,Image_Count,Detail_Page_URL,Source
"ANNAPURNA SAI NEW DELUXE PG IN INDIRANAGAR FOR GIRLS","Address  : # 3032-A, 8th Main, New Thippasandra, Near 80 ft. Road, Beside BATA Showroom , Indirangar, Bangalore                                          Landmark :                      Near CMH HOSPIT","indiranagar","9901621428","wifi; ac; tv; parking; meals; laundry; security","https://www.payingguestinbengaluru.com/PG-in-Bangalore-Assets/images/Paying-guest-in-bangalore-credits.jpg","https://www.payingguestinbengaluru.com/PG-in-Bangalore-Assets/images/Paying-guest-in-bangalore-credits.jpg; https://4.bp.blogspot.com/-1FegEg8vjDw/Vlfspro9WjI/AAAAAAAAD-o/Jc028t78L4I/s1600/IMG_5163.JPG; https://2.bp.blogspot.com/-jwn-SzCbKHQ/Vlfsnk8-YnI/AAAAAAAAD-I/bHGabK0zYcE/s1600/IMG_5159.JPG; https://4.bp.blogspot.com/-SpPoT0eltdo/VlfsmJys9DI/AAAAAAAAD9w/zX6ZLh50ZdM/s1600/IMG_5156.JPG; https://4.bp.blogspot.com/-wBjag8e4dxA/VlfspM5qIyI/AAAAAAAAD-g/DIBkdI1zCcI/s1600/IMG_5162.JPG",5,"https://www.payingguestinbengaluru.com/ANNAPURNA SAI NEW DELUXE LADIES PG NEAR INDIRANAGAR BANGALORE.html","payingguestinbengaluru.com"
"SRI VENKATESHWARA NEW DELUXE PAYING GUEST FOR LADIES","# 257, 15th Cross, Hutting Colony, Domlur Layout, Bangalore Landmark: Exactly near Domlur Flyover, Behind Apollo Pharmacy. Close to Dell & Embassy Golf Links","indiranagar","9741292855","wifi; ac; tv; parking; meals; laundry; security; refrigerator","https://www.payingguestinbengaluru.com/PG-in-Bangalore-Assets/images/Paying-guest-in-bangalore-credits.jpg","https://www.payingguestinbengaluru.com/PG-in-Bangalore-Assets/images/Paying-guest-in-bangalore-credits.jpg; https://3.bp.blogspot.com/-O1JgLRZIpLA/V3dux6XZHCI/AAAAAAAAFxs/84-ITOEadvECBLTvTroyoZUebuSdv6tnACLcB/s1600/IMG_6386.JPG; https://4.bp.blogspot.com/-mXExvWElbOk/Vkqp1i1evsI/AAAAAAAADnM/K7--b9-DJaY/s1600/IMG_5049.JPG; https://3.bp.blogspot.com/-zTtXRQJ-CU8/V2utY8dD68I/AAAAAAAAFvo/H0qYa868n_E7APaGXXwjjmjyfSUiJnDIgCLcB/s1600/IMG_6344.JPG; https://4.bp.blogspot.com/-vptBL5AcY44/V2utZ5lEqYI/AAAAAAAAFvw/z4qLSXxFWi8U6pUCu9Si62KnuhSAmJO4QCLcB/s1600/IMG_6345.JPG",5,"https://www.payingguestinbengaluru.com/SRI VENKATESHWARA NEW DELUXE LADIES PG IN DOMLUR BANGALORE.html","payingguestinbengaluru.com"
"L L N NEW LUXURY PAYING GUEST NEAR INDIRANAGAR FOR LADIES","Address  :                      LLN PG for Ladies, New Thippasandra Main Road, Bangalore                                          Landmark :                      Next to Shiva Temple","indiranagar","9916293298","wifi; ac; tv; parking; meals; laundry; security; cctv; refrigerator","https://www.payingguestinbengaluru.com/PG-in-Bangalore-Assets/images/Paying-guest-in-bangalore-credits.jpg","https://www.payingguestinbengaluru.com/PG-in-Bangalore-Assets/images/Paying-guest-in-bangalore-credits.jpg; https://4.bp.blogspot.com/-MlV46F-JoGk/Vx5U_CCBvrI/AAAAAAAAFcA/XpF7VEC15akVxopIhW7X9P-BBe5OJkRbQCLcB/s1600/IMG_4037.JPG; https://1.bp.blogspot.com/-Mwa__0PrAaQ/VtlxQUQryRI/AAAAAAAAFJI/PTFEb-L8BY0/s1600/IMG_5549.JPG; https://4.bp.blogspot.com/-_VA6h1yB4O0/Vx5U-71ncXI/AAAAAAAAFb8/uM6UHdBMyI45_9fsK3eGnwrBwORq9e8aQCLcB/s1600/IMG_4036.JPG; https://1.bp.blogspot.com/-IOBi4ws1IxE/Vx5U_snifvI/AAAAAAAAFcE/6UPEgz4x00sk2AjlRF6ZAj_YRUO93GL0ACLcB/s1600/IMG_4047.JPG",5,"https://www.payingguestinbengaluru.com/LLN NEW LUXURY PG IN NEW THIPPASANDRA BANGALORE.html","payingguestinbengaluru.com"
"SRI BALAJI NEW EXECUTIVE PAYING GUEST IN INDIRANAGAR FOR LADIES","# 4B/A , MCR Complex, 6th Main Road, Rama temple Road, New Thippasandra main Road, Bangalore Landmark: Reliance Fresh & Shiva Temple","indiranagar","8971905558","wifi; ac; tv; parking; meals","https://www.payingguestinbengaluru.com/PG-in-Bangalore-Assets/images/Paying-guest-in-bangalore-credits.jpg","https://www.payingguestinbengaluru.com/PG-in-Bangalore-Assets/images/Paying-guest-in-bangalore-credits.jpg; https://www.payingguestinbengaluru.com/PG-in-Bangalore-Assets/Paying Guest Images/Amitys Koramanga/4.jpg; https://4.bp.blogspot.com/-2z-wO-AEHbo/VdokJ52NcwI/AAAAAAAACb4/JsaWOb7yeKM/s1600/IMG_4354.JPG; https://1.bp.blogspot.com/-gmuRG4A4EcU/VdokKMj4TlI/AAAAAAAACbw/NoYOFp9s-AY/s1600/IMG_4355.JPG; https://1.bp.blogspot.com/-r_FRNpSpjVY/VdokMPQ2exI/AAAAAAAACcc/gZwsS1fFC3M/s1600/IMG_4365.JPG",5,"https://www.payingguestinbengaluru.com/SRI BALAJI NEW EXECUTIVE PAYING GUEST FOR LADIES TIPPASANDRA.html","payingguestinbengaluru.com"
"SANDHYA GRAND  PG FOR MEN","Address :                   # 250, 5th Main, 3rd Cross, BDA Layout, N R Colony, HAL Old Airport Road, Jeevan Bima Nagar, Bengaluru, Karnataka 560017                                      Landmark: Opp.","indiranagar","8618061789","wifi; ac; tv; parking; meals; laundry; security","https://www.payingguestinbengaluru.com/../PG-in-Bangalore-Assets/images/Paying-guest-in-bangalore-credits.jpg","https://www.payingguestinbengaluru.com/../PG-in-Bangalore-Assets/images/Paying-guest-in-bangalore-credits.jpg; https://1.bp.blogspot.com/-MQjLPIfJpFU/XR0-WkCdt0I/AAAAAAAAIeQ/JHrZlVhDZ4MsNFdN282FuI_NJJLOoUc1ACLcBGAs/s1600/pic_0002708.jpeg; https://1.bp.blogspot.com/-tEa58HLSWGk/XR0-cTGE4TI/AAAAAAAAIek/wWWBTurow_4fc-2ROpr-pU23bjpspXi7gCLcBGAs/s1600/pic_0002713.jpeg; https://1.bp.blogspot.com/-el3FXs_CMNM/XR0-VWSKXII/AAAAAAAAIeI/V7H2BuOF7LgYng6pUoDHoxHQcVHdJBp8gCLcBGAs/s1600/pic_0002707.jpeg; https://1.bp.blogspot.com/-mVb_jqY_-TQ/XR0-YDRMmOI/AAAAAAAAIeU/MHSkl60LpEQ4FtuDX0bLLSETLwCoGrRLgCLcBGAs/s1600/pic_0002709.jpeg",5,"https://www.payingguestinbengaluru.com/Paying-Guest-(PGs)/Sandhya-Grand-PG-for-Men-in-Bangalore-Jeevanbhimanagar.html","payingguestinbengaluru.com"
"MAHALAKSHMI NEW EXECUTIVE PG FOR MEN","Sri Satyanarayana Temple Street, Someshwarapura, Halasuru, Bangalore - 560008, Karnataka,  India Landmark: Connected to M G Road, 1 km at Trinity Circle, Near by Indira Nagar and Halasuru IT Hub Road,","indiranagar","8105626241","wifi; ac; tv; parking; meals; laundry; security; cctv; refrigerator","https://www.payingguestinbengaluru.com/../PG-in-Bangalore-Assets/images/Paying-guest-in-bangalore-credits.jpg","https://www.payingguestinbengaluru.com/../PG-in-Bangalore-Assets/images/Paying-guest-in-bangalore-credits.jpg; https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEjK9oek49rMRpybt9b4OdzMwHDNoLtcveX27s_8b3Cu5VYyh3k-_ae9yghuqYuk-ognzUbNLpab5hHfqyBnYwIzI6diflRIGDl6qwNeQMT_ok-Wd8woD5J0NWJXtbP0pgEniPg6nmZzyy8OcCyfx0xPxhWyQ5QW7YI4lDiAXTmFxhsotnENTfJHqo5A/s1280/Sri%20Ram%20Sai%20Ladeis%20PG%20in%20Bangalore%20payingguestinbengaluru%20(2).jpeg; https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEhEmoum8LaT24a_KJguohFuegZnj0PoBBlhvqVQqCg81BtPX0BVBuGAKFcphn8U8s3_CdQVuwGUIC1YjZ31p2fxiKdx5dGPnq54mR2SjVvubby7Jd1exDCZ1QcMB-lEXkZ8FTj_1twryvb9lmzmFTtk7KzBMAqAaIkXAPJphO1hM75jkVEAGR0dxECM/s1280/Sri%20Ram%20Sai%20Ladeis%20PG%20in%20Bangalore%20payingguestinbengaluru%20(5).jpeg; https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEijiHi9KOKcMW5HcvDuBY9hW9jE8JzX7sK5NX8NIF6tWbmBzg8su4NjNXOziUaXevSMqliR9YTR8iV50xh_dQA8ij7DdXVAvsdqNkhhcTL311GbOhw06oTSSGsCGH8AXWLuA69hBZky5OdZL0m9RJ_RLgOkZ61p8WnXPL_uezZ3Gn5nhnQfM8Mq4gE4/s1280/Sri%20Ram%20Sai%20Ladeis%20PG%20in%20Bangalore%20payingguestinbengaluru%20(6).jpeg; https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEiEOb8iNi8KI3fYVSJ9N_Pem9VxD7KNgfq7px2esPHa9ojf0KeXgWyF1fX3XDitOjvYrmg5IrDJVS-oksFgF5K_BRBrMA7LiEwzAjvFjpjmxXyf6m6-6ZeIqa3w7bv6ReNsSzPU0jL8qzHCElRpdCZ3pmS2OiCq6LcRXt56mPIuFldQPQdkNnGXLyXq/s1280/Sri%20Ram%20Sai%20Ladeis%20PG%20in%20Bangalore%20payingguestinbengaluru%20(7).jpeg",5,"https://www.payingguestinbengaluru.com/Paying-Guest-(PGs)/Mahalakshmi-PG-for-Gents-in-Halasuru-MG-Road-Bangalore.html","payingguestinbengaluru.com"
"SRI BALAJI NEW DELUXE PG FOR MEN","Address : Near ICICI Bank, Halasuru, LBS layout, Indiranagar, Bengaluru, Karnataka - 560008                                      Landmark: Near Halasuru Metro Station and Indiranagar Nagar Metro Stati","indiranagar","9620077719","wifi; ac; tv; meals; laundry; security; cctv; refrigerator","https://www.payingguestinbengaluru.com/../PG-in-Bangalore-Assets/images/Paying-guest-in-bangalore-credits.jpg","https://www.payingguestinbengaluru.com/../PG-in-Bangalore-Assets/images/Paying-guest-in-bangalore-credits.jpg; https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEgU8gIl1KVSHNCMh3fU8hJ81iIQbcR9B_BIwZMJr-i5GH0JzpcS0zZG6tV0VASisLGDvKoZ3x5uHHo_ad0fSFjDOJ3oDBI4twKpGaiMVTpDg25YkyMQToSdX7YOv_h3sNAqL-WFQlVSqP2-_K7SZ4vYb5sAgjM_0TqGWIN9nsEZuR3MDZWhxqxBijpM/s1280/www.payingguestinbengaluru.com%20-%20pg%20in%20nagawara%20near%20manyata%20tech%20park%20bangalore%20(4).jpeg; https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEg2MTSzwZyIsizqsyhTiGG8TWZsLyDXDnKh_d1w2p0GDoWbwXDHQuM8mRvkNFYw4KSoY7aeLFmH8suhmUZtons9gPoWDFeCaaAGb3Myn8kUMf94sc-8NxdISHi_e1w5EcVik9RNU8Lv_kv8phyHv1Pw4l4sVxm56kQ7STdMR8pu1GoZx5lFOE54ck8U/s1599/www.payingguestinbengaluru.com%20-%20pg%20in%20nagawara%20near%20manyata%20tech%20park%20bangalore%20(1).jpeg; https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEin0SFJvhMAOAbFAD_fYZRMxuy0EaAciGQuERgdTFxtloXiKgokIGQ8ISEHx12ekq2hS0QtPxyqlmMdI7S5PMRY_UHN-dxbaPEDt8nHMKoxhKQiXMXKrSjgmmJiV3ZM_DIWqdTMoq3dGG0pYTlCWu1yC8JhOsH53kLBNbIFWbf39rGuJFt684wciDBy/s1280/www.payingguestinbengaluru.com%20-%20pg%20in%20nagawara%20near%20manyata%20tech%20park%20bangalore%20(7).jpeg; https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEiurTpmRqixHD6aCRNQjV1Ee5aCBJgcjPeSjXGjrN_Jz9H0P1fnYhn9PUBpksfn1yG-E4AUmoUt6_bCEH2JdfGCCdYyhLDIhRzc8GQ8Q903-9T66uJ7DzJMLnk1V5g3Bdb0ZUEKSdC95xHxbJq8swwces6umQpFLUjc3-mcpbIq9S6U0UQ-D_2Qc_ct/s1599/www.payingguestinbengaluru.com%20-%20pg%20in%20nagawara%20near%20manyata%20tech%20park%20bangalore%20(8).jpeg",5,"https://www.payingguestinbengaluru.com/Paying-Guest-(PGs)/Sri-Balaji-Mens-PG-Bangalore-Halasuru.html","payingguestinbengaluru.com"
"MARUTI NEW LUXURY PG FOR MEN","Near Ulsoor Metro Station, Chinmaya Mission Hospital Road, Laksmipuram, Indiranagar, Bengaluru, Karnataka 560038 Landmark: Near 1 MG Road Mall & LIDO Mall, Near Ulsoor Metro Station","indiranagar","9059321180","wifi; ac; tv; parking; meals; laundry; security; cctv; refrigerator","https://www.payingguestinbengaluru.com/../PG-in-Bangalore-Assets/images/Paying-guest-in-bangalore-credits.jpg","https://www.payingguestinbengaluru.com/../PG-in-Bangalore-Assets/images/Paying-guest-in-bangalore-credits.jpg; https://www.payingguestinbengaluru.com/../PG-in-Bangalore-Assets/PGs in Bangalore fight Covid 19/Paying Guest in Bengaluru-PGs-in-Bangalore fight Covid 19 (1).png; https://www.payingguestinbengaluru.com/../PG-in-Bangalore-Assets/PGs in Bangalore fight Covid 19/Paying Guest in Bengaluru-PGs-in-Bangalore fight Covid 19 (2).png; https://www.payingguestinbengaluru.com/../PG-in-Bangalore-Assets/PGs in Bangalore fight Covid 19/Paying Guest in Bengaluru-PGs-in-Bangalore fight Covid 19 (3).png; https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEgAcFofDHzoBJV3fLFUOIWtAdS7jdla6dN3FfQDAOObrywyv-VNRhmvfwZXfrnhGBGS_YTDKiMIPSeaTILH6W6Q6jeJ2kRvscI3M8WqY2cnUuhZpv0jcE1HksHoLXmB_up_g-JEx8gkbXlFK0xm3cN5qgaRpu16wem93n42CfqM9TEEbkNWjcNoBnb8UiE/s1152/Maruth%20PG%20Payingguestinbengaluru.com%20(10).jpg",5,"https://www.payingguestinbengaluru.com/Paying-Guest-(PGs)/Maruti-Mens-PG-Ulsoor-MG-Road-Bangalore.html","payingguestinbengaluru.com"
"SRI HARITHA DELUXE PG FOR MEN","#77 ,G Street, Jogupalya ,Ulsoor ,Near Ulsoor Metro Station,Banglore-560008","indiranagar","9740963333","wifi; ac; tv; parking; meals; laundry; security; cctv; refrigerator","https://www.payingguestinbengaluru.com/PG-in-Bangalore-Assets/PGs in Bangalore fight Covid 19/Paying Guest in Bengaluru-PGs-in-Bangalore fight Covid 19 (1).png","https://www.payingguestinbengaluru.com/PG-in-Bangalore-Assets/PGs in Bangalore fight Covid 19/Paying Guest in Bengaluru-PGs-in-Bangalore fight Covid 19 (1).png; https://www.payingguestinbengaluru.com/PG-in-Bangalore-Assets/PGs in Bangalore fight Covid 19/Paying Guest in Bengaluru-PGs-in-Bangalore fight Covid 19 (2).png; https://www.payingguestinbengaluru.com/PG-in-Bangalore-Assets/PGs in Bangalore fight Covid 19/Paying Guest in Bengaluru-PGs-in-Bangalore fight Covid 19 (3).png; https://www.payingguestinbengaluru.com/PG-in-Bangalore-Assets/images/Paying-guest-in-bangalore-credits.jpg; https://www.payingguestinbengaluru.com/PG-in-Bangalore-Assets/Paying Guest Images/Sri Sai Ram AECS/05.JPG",5,"https://www.payingguestinbengaluru.com/Sri-Haritha-PG-in-Bangalore-MG Road.html","payingguestinbengaluru.com"
"SRI VINAYAKA AND SRI BAJAJI NEW PG FOR MEN","Address  : # 103, Indiranagar 100ft road                      6th Main, Near Yallamma Temple, Indirangar, Bangalore                                          Landmark :                      Near Udupi ","indiranagar","9164058816","wifi; ac; tv; parking; meals; laundry; security; refrigerator","https://www.payingguestinbengaluru.com/PG-in-Bangalore-Assets/PGs in Bangalore fight Covid 19/Paying Guest in Bengaluru-PGs-in-Bangalore fight Covid 19 (1).png","https://www.payingguestinbengaluru.com/PG-in-Bangalore-Assets/PGs in Bangalore fight Covid 19/Paying Guest in Bengaluru-PGs-in-Bangalore fight Covid 19 (1).png; https://www.payingguestinbengaluru.com/PG-in-Bangalore-Assets/PGs in Bangalore fight Covid 19/Paying Guest in Bengaluru-PGs-in-Bangalore fight Covid 19 (2).png; https://www.payingguestinbengaluru.com/PG-in-Bangalore-Assets/PGs in Bangalore fight Covid 19/Paying Guest in Bengaluru-PGs-in-Bangalore fight Covid 19 (3).png; https://www.payingguestinbengaluru.com/PG-in-Bangalore-Assets/images/Paying-guest-in-bangalore-credits.jpg; https://2.bp.blogspot.com/-m6mdCb2v1VU/WOA6dr4wBYI/AAAAAAAAGl4/RvPAkaHTPvYLPvMs1kfKO-TrkTesF1XTgCLcB/s1600/WhatsApp%2BImage%2B2017-03-23%2Bat%2B5.11.21%2BPM.jpeg",5,"https://www.payingguestinbengaluru.com/Sri-Vinaya-Sri-Balaji-PG-in-Indiranagar-Bangalore.html","payingguestinbengaluru.com"
"SRI LAKSHMI NARASIMHA NEW PG FOR MEN IN INDIRANAGAR","Address  : Near S S B, School, Indiranagar 100ft road                      6th Main, Indirangar, Bangalore                                          Landmark : Near Udupi Park Hotel, 100 ft Road, Indir","indiranagar","7899994363","wifi; ac; tv; parking; meals; laundry; security; refrigerator","https://www.payingguestinbengaluru.com/PG-in-Bangalore-Assets/PGs in Bangalore fight Covid 19/Paying Guest in Bengaluru-PGs-in-Bangalore fight Covid 19 (1).png","https://www.payingguestinbengaluru.com/PG-in-Bangalore-Assets/PGs in Bangalore fight Covid 19/Paying Guest in Bengaluru-PGs-in-Bangalore fight Covid 19 (1).png; https://www.payingguestinbengaluru.com/PG-in-Bangalore-Assets/PGs in Bangalore fight Covid 19/Paying Guest in Bengaluru-PGs-in-Bangalore fight Covid 19 (2).png; https://www.payingguestinbengaluru.com/PG-in-Bangalore-Assets/PGs in Bangalore fight Covid 19/Paying Guest in Bengaluru-PGs-in-Bangalore fight Covid 19 (3).png; https://www.payingguestinbengaluru.com/PG-in-Bangalore-Assets/images/Paying-guest-in-bangalore-credits.jpg; https://2.bp.blogspot.com/-PtDu1FuFZGk/Vj5LWwJIosI/AAAAAAAADjE/F0YnC44jTkY/s1600/4.jpg",5,"https://www.payingguestinbengaluru.com/Sri-Lakshmi-Narasimha-Swamy-PG-for-Men-Indiranagar-Bangalore.html","payingguestinbengaluru.com"
"SIVANI NEW LUXURY PG FOR MEN","# 1, 2nd cross, G Street, Jogupalya Main Road, Ulsoor, Near Metro Station, Bangalore Landmark: Near 1 MG Road Mall & LIDO Mall, Near Ulsoor Metro Station","indiranagar","9637476667","wifi; ac; tv; parking; meals; laundry; security; cctv; refrigerator","https://www.payingguestinbengaluru.com/PG-in-Bangalore-Assets/images/Paying-guest-in-bangalore-credits.jpg","https://www.payingguestinbengaluru.com/PG-in-Bangalore-Assets/images/Paying-guest-in-bangalore-credits.jpg; https://4.bp.blogspot.com/-nmpTJstMkVE/We5VOFDy9RI/AAAAAAAAHEk/fso-UU3WmoQnovC1Xn-bkyKA18gIcogHQCLcBGAs/s1600/DSC_0660.jpg; https://2.bp.blogspot.com/-8AKPhRWpuFM/We5VOkUxe9I/AAAAAAAAHEo/cS2uYaTxZWgBk9Bw0iv-HE5w3ewDCjQAQCLcBGAs/s1600/DSC_0661.jpg; https://4.bp.blogspot.com/-bZnTCLHvp08/WEpJH533Q5I/AAAAAAAAGXg/5IvJWGw0AQYuJ3AXZOj0nOFae6hc1ZBxQCLcB/s1600/IMG_20161126_165114.jpg; https://1.bp.blogspot.com/-HlOjoPs_TeI/We5VOppa1CI/AAAAAAAAHEs/aIKCWbk1DdI_5e8NfCqTf7nuWbYT1yOHACLcBGAs/s1600/DSC_0665.jpg",5,"https://www.payingguestinbengaluru.com/Sivani-Mens-PG-in-Ulsoor-near-1MG-Road-Bangalore.html","payingguestinbengaluru.com"
"SRI SATYA NEW LUXURY PG FOR MEN","10th G Street, Exactly 100 metres from  Ulsoor Metro Station, Ulsoor, Bengaluru, Karnataka 560038","indiranagar","6301325768","wifi; ac; tv; parking; meals; laundry; security; cctv; refrigerator","https://www.payingguestinbengaluru.com/PG-in-Bangalore-Assets/PGs in Bangalore fight Covid 19/Paying Guest in Bengaluru-PGs-in-Bangalore fight Covid 19 (1).png","https://www.payingguestinbengaluru.com/PG-in-Bangalore-Assets/PGs in Bangalore fight Covid 19/Paying Guest in Bengaluru-PGs-in-Bangalore fight Covid 19 (1).png; https://www.payingguestinbengaluru.com/PG-in-Bangalore-Assets/PGs in Bangalore fight Covid 19/Paying Guest in Bengaluru-PGs-in-Bangalore fight Covid 19 (2).png; https://www.payingguestinbengaluru.com/PG-in-Bangalore-Assets/PGs in Bangalore fight Covid 19/Paying Guest in Bengaluru-PGs-in-Bangalore fight Covid 19 (3).png; https://www.payingguestinbengaluru.com/PG-in-Bangalore-Assets/images/Paying-guest-in-bangalore-credits.jpg; https://4.bp.blogspot.com/-nmpTJstMkVE/We5VOFDy9RI/AAAAAAAAHEk/fso-UU3WmoQnovC1Xn-bkyKA18gIcogHQCLcBGAs/s1600/DSC_0660.jpg",5,"https://www.payingguestinbengaluru.com/Sri-Satya-Mens-PG-in-Ulsoor-Bangalore-Near-Metro-Station.html","payingguestinbengaluru.com"
"MARUTI NEW LUXURY PG FOR MEN","Metro Pillar 104, Near Ulsoor Metro Sttion, Chinmaya Mission Hospital Road, Laksmipuram, Indiranagar, Bengaluru, Karnataka 560038 Landmark: Metro Pillar	104 | Near 1 MG Road Mall & LIDO Mall, Near Uls","indiranagar","9059321180","wifi; ac; tv; parking; meals; laundry; security; cctv; refrigerator","https://www.payingguestinbengaluru.com/PG-in-Bangalore-Assets/images/Paying-guest-in-bangalore-credits.jpg","https://www.payingguestinbengaluru.com/PG-in-Bangalore-Assets/images/Paying-guest-in-bangalore-credits.jpg; https://www.payingguestinbengaluru.com/PG-in-Bangalore-Assets/PGs in Bangalore fight Covid 19/Paying Guest in Bengaluru-PGs-in-Bangalore fight Covid 19 (1).png; https://www.payingguestinbengaluru.com/PG-in-Bangalore-Assets/PGs in Bangalore fight Covid 19/Paying Guest in Bengaluru-PGs-in-Bangalore fight Covid 19 (2).png; https://www.payingguestinbengaluru.com/PG-in-Bangalore-Assets/PGs in Bangalore fight Covid 19/Paying Guest in Bengaluru-PGs-in-Bangalore fight Covid 19 (3).png; https://1.bp.blogspot.com/-d-xvwYhPfBg/WryKqqjCqhI/AAAAAAAAHjI/VU0hxs6nKDEpxRvbZZmqiUOb6hl_wFMCwCLcBGAs/s1600/WhatsApp%2BImage%2B2018-03-27%2Bat%2B7.36.57%2BPM.jpeg",5,"https://www.payingguestinbengaluru.com/Maruti-Mens-PG-Ulsoor-MG-Road-Bangalore.html","payingguestinbengaluru.com"
"NAGAVILAS   NEW EXECUTIVE PG FOR MEN","# 42, 6th Main, 5th Cross, Mottapannapalya, Indiranagar, Bangalore, 560008 Landmark: Near Yellamma Temple and Indiranagar Metro Station","indiranagar","6303646950","wifi; ac; tv; parking; meals; laundry; security; cctv; refrigerator","https://www.payingguestinbengaluru.com/PG-in-Bangalore-Assets/images/Paying-guest-in-bangalore-credits.jpg","https://www.payingguestinbengaluru.com/PG-in-Bangalore-Assets/images/Paying-guest-in-bangalore-credits.jpg; https://www.payingguestinbengaluru.com/PG-in-Bangalore-Assets/PGs in Bangalore fight Covid 19/Paying Guest in Bengaluru-PGs-in-Bangalore fight Covid 19 (1).png; https://www.payingguestinbengaluru.com/PG-in-Bangalore-Assets/PGs in Bangalore fight Covid 19/Paying Guest in Bengaluru-PGs-in-Bangalore fight Covid 19 (2).png; https://www.payingguestinbengaluru.com/PG-in-Bangalore-Assets/PGs in Bangalore fight Covid 19/Paying Guest in Bengaluru-PGs-in-Bangalore fight Covid 19 (3).png; https://1.bp.blogspot.com/-CgKZg5SetxA/YXwBfMeMcoI/AAAAAAAAJzc/y082oTD7uI4xL44zr6VZ1rlyuxgTzGGyQCLcBGAsYHQ/s1280/WhatsApp%2BImage%2B2021-10-12%2Bat%2B7.49.10%2BPM%2B%25281%2529.jpeg",5,"https://www.payingguestinbengaluru.com/Nagavilas-Mens-PG-Bangalore-Indiranagar.html","payingguestinbengaluru.com"
"NAVYA SRI  NEW LUXURY PG FOR MEN","Address  :                      # 55. Building Name : Lava Kusa, 4th B Cross, HAL 3rd Stage, Bhoomi Reddy Colony, New Tippasandra, Bangalore 560075                                          Landmark : ","indiranagar","8880057275","wifi; ac; tv; parking; meals; laundry; security; cctv; refrigerator","https://www.payingguestinbengaluru.com/PG-in-Bangalore-Assets/PGs in Bangalore fight Covid 19/Paying Guest in Bengaluru-PGs-in-Bangalore fight Covid 19 (1).png","https://www.payingguestinbengaluru.com/PG-in-Bangalore-Assets/PGs in Bangalore fight Covid 19/Paying Guest in Bengaluru-PGs-in-Bangalore fight Covid 19 (1).png; https://www.payingguestinbengaluru.com/PG-in-Bangalore-Assets/PGs in Bangalore fight Covid 19/Paying Guest in Bengaluru-PGs-in-Bangalore fight Covid 19 (2).png; https://www.payingguestinbengaluru.com/PG-in-Bangalore-Assets/PGs in Bangalore fight Covid 19/Paying Guest in Bengaluru-PGs-in-Bangalore fight Covid 19 (3).png; https://www.payingguestinbengaluru.com/PG-in-Bangalore-Assets/images/Paying-guest-in-bangalore-credits.jpg",4,"https://www.payingguestinbengaluru.com/Navya-Sri-Mens-PG-in-New-Thippasandra-Bengaluru.html","payingguestinbengaluru.com"
"A R NEW EXECUTIVE PG FOR MEN","Address  : # 121/1, Krishnappa Garden, C V Raman Nagar Post(Post), Bangalore 560093                                          Landmark : Beside Bagmane Tech Park and near DRDO. Close to Byapanahalli Me","indiranagar","7829971989","wifi; ac; tv; parking; meals; laundry; security; cctv; refrigerator","https://www.payingguestinbengaluru.com/PG-in-Bangalore-Assets/PGs in Bangalore fight Covid 19/Paying Guest in Bengaluru-PGs-in-Bangalore fight Covid 19 (1).png","https://www.payingguestinbengaluru.com/PG-in-Bangalore-Assets/PGs in Bangalore fight Covid 19/Paying Guest in Bengaluru-PGs-in-Bangalore fight Covid 19 (1).png; https://www.payingguestinbengaluru.com/PG-in-Bangalore-Assets/PGs in Bangalore fight Covid 19/Paying Guest in Bengaluru-PGs-in-Bangalore fight Covid 19 (2).png; https://www.payingguestinbengaluru.com/PG-in-Bangalore-Assets/PGs in Bangalore fight Covid 19/Paying Guest in Bengaluru-PGs-in-Bangalore fight Covid 19 (3).png; https://www.payingguestinbengaluru.com/PG-in-Bangalore-Assets/images/Paying-guest-in-bangalore-credits.jpg",4,"https://www.payingguestinbengaluru.com/AR-Mens-PG-near-Bagmane-Tech-Park-Krishnappa-Garden-Bangalore.html","payingguestinbengaluru.com"
